EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Provincial Aerospace Ltd.,2010,National,Canada,,,Overall,Full-Time,194,121,73,14,6,8,3,2,1,11,7,4
Provincial Aerospace Ltd.,2010,National,Canada,0,,Senior Managers,Full-Time,5,5,,,,,,,,,,
Provincial Aerospace Ltd.,2010,National,Canada,0,,Middle and Other Managers,Full-Time,9,6,3,,,,,,,,,
Provincial Aerospace Ltd.,2010,National,Canada,0,,Professionals,Full-Time,14,11,3,,,,,,,3,3,
Provincial Aerospace Ltd.,2010,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,31,26,5,1,1,,,,,1,,1
Provincial Aerospace Ltd.,2010,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Provincial Aerospace Ltd.,2010,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,13,11,2,,,,,,,4,4,
Provincial Aerospace Ltd.,2010,National,Canada,0,,Clerical Personnel,Full-Time,27,16,11,2,1,1,2,1,1,1,,1
Provincial Aerospace Ltd.,2010,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,47,3,44,6,,6,,,,2,,2
Provincial Aerospace Ltd.,2010,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,29,28,1,4,3,1,1,1,,,,
Provincial Aerospace Ltd.,2010,National,Canada,0,,Other Sales and Service Personnel,Full-Time,6,3,3,,,,,,,,,
Provincial Aerospace Ltd.,2010,National,Canada,0,,Other Manual Workers,Full-Time,12,12,,1,1,,,,,,,
Provincial Aerospace Ltd.,2010,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,162,104,58,14,6,8,3,2,1,9,7,2
Provincial Aerospace Ltd.,2010,Provincial,Newfoundland and Labrador,0,,Senior Managers,Full-Time,5,5,,,,,,,,,,
Provincial Aerospace Ltd.,2010,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,8,5,3,,,,,,,,,
Provincial Aerospace Ltd.,2010,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,10,7,3,,,,,,,3,3,
Provincial Aerospace Ltd.,2010,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,22,18,4,1,1,,,,,1,,1
Provincial Aerospace Ltd.,2010,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Provincial Aerospace Ltd.,2010,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,13,11,2,,,,,,,4,4,
Provincial Aerospace Ltd.,2010,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,25,16,9,2,1,1,2,1,1,1,,1
Provincial Aerospace Ltd.,2010,Provincial,Newfoundland and Labrador,0,,Intermediate Sales and Service Personnel,Full-Time,34,2,32,6,,6,,,,,,
Provincial Aerospace Ltd.,2010,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,26,25,1,4,3,1,1,1,,,,
Provincial Aerospace Ltd.,2010,Provincial,Newfoundland and Labrador,0,,Other Sales and Service Personnel,Full-Time,6,3,3,,,,,,,,,
Provincial Aerospace Ltd.,2010,Provincial,Newfoundland and Labrador,0,,Other Manual Workers,Full-Time,12,12,,1,1,,,,,,,
Jazz Aviation L.P.,2010,National,Canada,,,Overall,Full-Time,375,201,174,4,2,2,3,3,,64,35,29
Jazz Aviation L.P.,2010,National,Canada,4811,Scheduled Air Transportation,Senior Managers,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2010,National,Canada,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,7,4,3,,,,,,,1,,1
Jazz Aviation L.P.,2010,National,Canada,4811,Scheduled Air Transportation,Professionals,Full-Time,8,2,6,,,,,,,1,1,
Jazz Aviation L.P.,2010,National,Canada,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,64,56,8,1,,1,1,1,,8,8,
Jazz Aviation L.P.,2010,National,Canada,4811,Scheduled Air Transportation,Supervisors,Full-Time,10,7,3,,,,,,,1,1,
Jazz Aviation L.P.,2010,National,Canada,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,5,5,,,,,,,,,,
Jazz Aviation L.P.,2010,National,Canada,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2010,National,Canada,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,69,68,1,2,2,,1,1,,9,9,
Jazz Aviation L.P.,2010,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,20,6,14,,,,,,,4,,4
Jazz Aviation L.P.,2010,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,167,37,130,,,,1,1,,26,6,20
Jazz Aviation L.P.,2010,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,23,14,9,1,,1,,,,12,8,4
Jazz Aviation L.P.,2010,National,Canada,,,Overall,Part-Time,105,44,61,4,,4,2,,2,7,3,4
Jazz Aviation L.P.,2010,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,68,12,56,3,,3,2,,2,3,,3
Jazz Aviation L.P.,2010,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,37,32,5,1,,1,,,,4,3,1
Jazz Aviation L.P.,2010,Provincial,Ontario,,,Overall,Full-Time,151,90,61,1,1,,2,2,,34,18,16
Jazz Aviation L.P.,2010,Provincial,Ontario,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,3,2,1,,,,,,,1,,1
Jazz Aviation L.P.,2010,Provincial,Ontario,4811,Scheduled Air Transportation,Professionals,Full-Time,3,1,2,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,10,10,,,,,,,,4,4,
Jazz Aviation L.P.,2010,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors,Full-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,Ontario,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,46,46,,1,1,,1,1,,8,8,
Jazz Aviation L.P.,2010,Provincial,Ontario,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,5,1,4,,,,,,,2,,2
Jazz Aviation L.P.,2010,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,73,24,49,,,,1,1,,14,3,11
Jazz Aviation L.P.,2010,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,6,3,3,,,,,,,5,3,2
Jazz Aviation L.P.,2010,Provincial,Ontario,,,Overall,Part-Time,15,10,5,,,,,,,1,1,
Jazz Aviation L.P.,2010,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,4,,4,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,11,10,1,,,,,,,1,1,
Jazz Aviation L.P.,2010,Provincial,Québec,,,Overall,Full-Time,90,38,52,,,,,,,13,4,9
Jazz Aviation L.P.,2010,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,18,16,2,,,,,,,1,1,
Jazz Aviation L.P.,2010,Provincial,Québec,4811,Scheduled Air Transportation,Supervisors,Full-Time,5,5,,,,,,,,1,1,
Jazz Aviation L.P.,2010,Provincial,Québec,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,Québec,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,57,9,48,,,,,,,9,1,8
Jazz Aviation L.P.,2010,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,5,3,2,,,,,,,2,1,1
Jazz Aviation L.P.,2010,Provincial,Québec,,,Overall,Part-Time,21,14,7,,,,,,,1,1,
Jazz Aviation L.P.,2010,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,11,4,7,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,10,10,,,,,,,,1,1,
Jazz Aviation L.P.,2010,Provincial,Nova Scotia,,,Overall,Full-Time,49,28,21,2,1,1,1,1,,6,4,2
Jazz Aviation L.P.,2010,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Senior Managers,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2010,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,3,2,1,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Professionals,Full-Time,3,1,2,,,,,,,1,1,
Jazz Aviation L.P.,2010,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,10,7,3,,,,1,1,,1,1,
Jazz Aviation L.P.,2010,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2010,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,12,11,1,1,1,,,,,,,
Jazz Aviation L.P.,2010,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,14,4,10,,,,,,,2,,2
Jazz Aviation L.P.,2010,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,2,,2,1,,1,,,,,,
Jazz Aviation L.P.,2010,Provincial,British Columbia,,,Overall,Full-Time,7,3,4,,,,,,,2,1,1
Jazz Aviation L.P.,2010,Provincial,British Columbia,4811,Scheduled Air Transportation,Professionals,Full-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,British Columbia,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,3,1,2,,,,,,,2,1,1
Jazz Aviation L.P.,2010,Provincial,British Columbia,,,Overall,Part-Time,28,13,15,3,,3,1,,1,1,,1
Jazz Aviation L.P.,2010,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,16,3,13,2,,2,1,,1,,,
Jazz Aviation L.P.,2010,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,12,10,2,1,,1,,,,1,,1
Jazz Aviation L.P.,2010,Provincial,Alberta,,,Overall,Full-Time,76,41,35,1,,1,,,,8,7,1
Jazz Aviation L.P.,2010,Provincial,Alberta,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,25,22,3,1,,1,,,,2,2,
Jazz Aviation L.P.,2010,Provincial,Alberta,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,Alberta,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2010,Provincial,Alberta,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,7,7,,,,,,,,1,1,
Jazz Aviation L.P.,2010,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,35,4,31,,,,,,,3,2,1
Jazz Aviation L.P.,2010,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,6,6,,,,,,,,2,2,
Jazz Aviation L.P.,2010,Provincial,Alberta,,,Overall,Part-Time,8,2,6,,,,1,,1,1,1,
Jazz Aviation L.P.,2010,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,5,,5,,,,1,,1,,,
Jazz Aviation L.P.,2010,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,3,2,1,,,,,,,1,1,
