EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,TOTALPROMOTIONS,TOTALMENPROMOTIONS,TOTALWOMENPROMOTIONS,TOTALABORIGALLPROMOTIONS,TOTALABORIGMENPROMOTIONS,TOTALABORIGWOMENPROMOTIONS,TOTALPWDALLPROMOTIONS,TOTALPWDMENPROMOTIONS,TOTALPWDWOMENPROMOTIONS,TOTALVISMINALLPROMOTIONS,TOTALVISMINMENPROMOTIONS,TOTALVISMINWOMENPROMOTIONS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
4186397 Canada Inc.,2002,Provincial,British Columbia,456,Truck Transport Industries,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
4186397 Canada Inc.,2002,Provincial,British Columbia,456,Truck Transport Industries,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
4186397 Canada Inc.,2002,Provincial,British Columbia,456,Truck Transport Industries,Overall,Part-Time,1,,1,,,,,,,,,,1,,1,,,,,,,,,
4186397 Canada Inc.,2002,Provincial,British Columbia,456,Truck Transport Industries,Clerical Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
4186397 Canada Inc.,2002,Provincial,Alberta,456,Truck Transport Industries,Overall,Full-Time,12,9,3,,,,,,,,,,12,9,3,,,,,,,,,
4186397 Canada Inc.,2002,Provincial,Alberta,456,Truck Transport Industries,Senior Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
4186397 Canada Inc.,2002,Provincial,Alberta,456,Truck Transport Industries,Middle and Other Managers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
4186397 Canada Inc.,2002,Provincial,Alberta,456,Truck Transport Industries,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
4186397 Canada Inc.,2002,Provincial,Alberta,456,Truck Transport Industries,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
4186397 Canada Inc.,2002,Provincial,Alberta,456,Truck Transport Industries,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
4186397 Canada Inc.,2002,Provincial,Alberta,456,Truck Transport Industries,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
4186397 Canada Inc.,2002,Provincial,Alberta,456,Truck Transport Industries,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
4186397 Canada Inc.,2002,Provincial,Alberta,456,Truck Transport Industries,Overall,Part-Time,1,,1,,,,,,,,,,1,,1,,,,,,,,,
4186397 Canada Inc.,2002,Provincial,Alberta,456,Truck Transport Industries,Clerical Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
591182 Ontario Ltd.,2002,National,Canada,0,,Overall,Full-Time,1,,1,,,,,,,,,,1,,1,,,,,,,,,
591182 Ontario Ltd.,2002,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
591182 Ontario Ltd.,2002,Provincial,Ontario,0,,Overall,Full-Time,1,,1,,,,,,,,,,1,,1,,,,,,,,,
591182 Ontario Ltd.,2002,Provincial,Ontario,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
A.J. Bus Lines Ltd.,2002,National,Canada,0,,Overall,Full-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
A.J. Bus Lines Ltd.,2002,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
A.J. Bus Lines Ltd.,2002,National,Canada,0,,Overall,Part-Time,4,4,,,,,,,,,,,4,4,,,,,,,,,,
A.J. Bus Lines Ltd.,2002,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,,,,,,,,,,,,,4,4,,,,,,,,,,
A.J. Bus Lines Ltd.,2002,Provincial,Ontario,0,,Overall,Full-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
A.J. Bus Lines Ltd.,2002,Provincial,Ontario,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
A.J. Bus Lines Ltd.,2002,Provincial,Ontario,0,,Overall,Part-Time,4,4,,,,,,,,,,,4,4,,,,,,,,,,
A.J. Bus Lines Ltd.,2002,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Part-Time,,,,,,,,,,,,,4,4,,,,,,,,,,
Access Communications Co-operative Limited,2002,National,Canada,0,,Overall,Full-Time,4,1,3,,,,,,,1,,1,4,1,3,,,,,,,1,,1
Access Communications Co-operative Limited,2002,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,1,,1
Access Communications Co-operative Limited,2002,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2002,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2002,National,Canada,0,,Overall,Part-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2002,National,Canada,0,,Professionals,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2002,Provincial,Saskatchewan,0,,Overall,Full-Time,4,1,3,,,,,,,1,,1,4,1,3,,,,,,,1,,1
Access Communications Co-operative Limited,2002,Provincial,Saskatchewan,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,1,,1
Access Communications Co-operative Limited,2002,Provincial,Saskatchewan,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2002,Provincial,Saskatchewan,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2002,Provincial,Saskatchewan,0,,Overall,Part-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2002,Provincial,Saskatchewan,0,,Professionals,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2002,CMA,Regina,0,,Overall,Full-Time,4,1,3,,,,,,,1,,1,4,1,3,,,,,,,1,,1
Access Communications Co-operative Limited,2002,CMA,Regina,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,1,,1
Access Communications Co-operative Limited,2002,CMA,Regina,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2002,CMA,Regina,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2002,CMA,Regina,0,,Overall,Part-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2002,CMA,Regina,0,,Professionals,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Acro Aerospace Inc.,2002,National,Canada,0,,Overall,Full-Time,124,105,19,3,3,,4,3,1,26,20,6,94,84,10,1,1,,3,2,1,19,17,2
Acro Aerospace Inc.,2002,National,Canada,0,,Senior Managers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
Acro Aerospace Inc.,2002,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,6,5,1,,,,,,,,,
Acro Aerospace Inc.,2002,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,1,1,
Acro Aerospace Inc.,2002,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,30,26,4,1,1,,1,,1,9,8,1
Acro Aerospace Inc.,2002,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
Acro Aerospace Inc.,2002,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Acro Aerospace Inc.,2002,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,28,28,,,,,2,2,,2,2,
Acro Aerospace Inc.,2002,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,10,5,5,,,,,,,2,1,1
Acro Aerospace Inc.,2002,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,9,9,,,,,,,,4,4,
Acro Aerospace Inc.,2002,National,Canada,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Acro Aerospace Inc.,2002,National,Canada,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
Acro Aerospace Inc.,2002,Provincial,British Columbia,0,,Overall,Full-Time,119,100,19,3,3,,4,3,1,26,20,6,90,80,10,1,1,,3,2,1,19,17,2
Acro Aerospace Inc.,2002,Provincial,British Columbia,0,,Senior Managers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
Acro Aerospace Inc.,2002,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,5,4,1,,,,,,,,,
Acro Aerospace Inc.,2002,Provincial,British Columbia,0,,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,1,1,
Acro Aerospace Inc.,2002,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,30,26,4,1,1,,1,,1,9,8,1
Acro Aerospace Inc.,2002,Provincial,British Columbia,0,,Supervisors,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
Acro Aerospace Inc.,2002,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,28,28,,,,,2,2,,2,2,
Acro Aerospace Inc.,2002,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,10,5,5,,,,,,,2,1,1
Acro Aerospace Inc.,2002,Provincial,British Columbia,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,9,9,,,,,,,,4,4,
Acro Aerospace Inc.,2002,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Acro Aerospace Inc.,2002,Provincial,British Columbia,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Adby Transport Limited,2002,National,Canada,0,,Overall,Full-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Adby Transport Limited,2002,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2002,National,Canada,0,,Overall,Full-Time,2,1,1,,,,,,,,,,2,1,1,,,,,,,,,
Administration portuaire de Montréal,2002,National,Canada,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2002,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Administration portuaire de Montréal,2002,Provincial,Québec,0,,Overall,Full-Time,2,1,1,,,,,,,,,,2,1,1,,,,,,,,,
Administration portuaire de Montréal,2002,Provincial,Québec,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2002,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroports de Montréal,2002,National,Canada,0,,Overall,Full-Time,16,11,5,,,,,,,,,,16,11,5,,,,,,,,,
Aéroports de Montréal,2002,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
Aéroports de Montréal,2002,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,4,2,2,,,,,,,,,
Aéroports de Montréal,2002,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
Aéroports de Montréal,2002,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroports de Montréal,2002,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2002,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroports de Montréal,2002,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroports de Montréal,2002,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2002,Provincial,Québec,0,,Overall,Full-Time,16,11,5,,,,,,,,,,16,11,5,,,,,,,,,
Aéroports de Montréal,2002,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
Aéroports de Montréal,2002,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,4,2,2,,,,,,,,,
Aéroports de Montréal,2002,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
Aéroports de Montréal,2002,Provincial,Québec,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroports de Montréal,2002,Provincial,Québec,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2002,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroports de Montréal,2002,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroports de Montréal,2002,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore United,2002,National,Canada,471,Grain Elevator Industry,Overall,Full-Time,186,134,52,7,5,2,3,3,,9,7,2,182,132,50,7,5,2,3,3,,9,7,2
Agricore United,2002,National,Canada,471,Grain Elevator Industry,Middle and Other Managers,Full-Time,,,,,,,,,,,,,18,14,4,3,2,1,,,,,,
Agricore United,2002,National,Canada,471,Grain Elevator Industry,Professionals,Full-Time,,,,,,,,,,,,,36,23,13,1,1,,,,,3,2,1
Agricore United,2002,National,Canada,471,Grain Elevator Industry,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,6,6,,,,,,,,2,2,
Agricore United,2002,National,Canada,471,Grain Elevator Industry,Supervisors,Full-Time,,,,,,,,,,,,,10,5,5,,,,,,,2,1,1
Agricore United,2002,National,Canada,471,Grain Elevator Industry,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,6,6,,,,,1,1,,,,
Agricore United,2002,National,Canada,471,Grain Elevator Industry,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,5,1,4,,,,,,,,,
Agricore United,2002,National,Canada,471,Grain Elevator Industry,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,66,60,6,1,1,,2,2,,,,
Agricore United,2002,National,Canada,471,Grain Elevator Industry,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
Agricore United,2002,National,Canada,471,Grain Elevator Industry,Clerical Personnel,Full-Time,,,,,,,,,,,,,24,6,18,2,1,1,,,,,,
Agricore United,2002,National,Canada,471,Grain Elevator Industry,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Agricore United,2002,National,Canada,471,Grain Elevator Industry,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,6,6,,,,,,,,1,1,
Agricore United,2002,National,Canada,471,Grain Elevator Industry,Other Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore United,2002,National,Canada,471,Grain Elevator Industry,Overall,Part-Time,1,,1,,,,,,,,,,1,,1,,,,,,,,,
Agricore United,2002,National,Canada,471,Grain Elevator Industry,Clerical Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agricore United,2002,Provincial,Ontario,471,Grain Elevator Industry,Overall,Full-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Agricore United,2002,Provincial,Ontario,471,Grain Elevator Industry,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore United,2002,Provincial,Manitoba,471,Grain Elevator Industry,Overall,Full-Time,90,57,33,6,4,2,,,,5,4,1,87,56,31,6,4,2,,,,5,4,1
Agricore United,2002,Provincial,Manitoba,471,Grain Elevator Industry,Middle and Other Managers,Full-Time,,,,,,,,,,,,,13,9,4,3,2,1,,,,,,
Agricore United,2002,Provincial,Manitoba,471,Grain Elevator Industry,Professionals,Full-Time,,,,,,,,,,,,,35,23,12,1,1,,,,,3,2,1
Agricore United,2002,Provincial,Manitoba,471,Grain Elevator Industry,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,5,5,,,,,,,,1,1,
Agricore United,2002,Provincial,Manitoba,471,Grain Elevator Industry,Supervisors,Full-Time,,,,,,,,,,,,,5,3,2,,,,,,,1,1,
Agricore United,2002,Provincial,Manitoba,471,Grain Elevator Industry,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore United,2002,Provincial,Manitoba,471,Grain Elevator Industry,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Agricore United,2002,Provincial,Manitoba,471,Grain Elevator Industry,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,11,11,,,,,,,,,,
Agricore United,2002,Provincial,Manitoba,471,Grain Elevator Industry,Clerical Personnel,Full-Time,,,,,,,,,,,,,15,4,11,2,1,1,,,,,,
Agricore United,2002,Provincial,Manitoba,471,Grain Elevator Industry,Overall,Part-Time,1,,1,,,,,,,,,,1,,1,,,,,,,,,
Agricore United,2002,Provincial,Manitoba,471,Grain Elevator Industry,Clerical Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agricore United,2002,Provincial,British Columbia,471,Grain Elevator Industry,Overall,Full-Time,5,5,,,,,,,,1,1,,5,5,,,,,,,,1,1,
Agricore United,2002,Provincial,British Columbia,471,Grain Elevator Industry,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Agricore United,2002,Provincial,British Columbia,471,Grain Elevator Industry,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Agricore United,2002,Provincial,British Columbia,471,Grain Elevator Industry,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,1,1,
Agricore United,2002,Provincial,Saskatchewan,471,Grain Elevator Industry,Overall,Full-Time,31,26,5,1,1,,,,,,,,31,26,5,1,1,,,,,,,
Agricore United,2002,Provincial,Saskatchewan,471,Grain Elevator Industry,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Agricore United,2002,Provincial,Saskatchewan,471,Grain Elevator Industry,Supervisors,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore United,2002,Provincial,Saskatchewan,471,Grain Elevator Industry,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agricore United,2002,Provincial,Saskatchewan,471,Grain Elevator Industry,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,23,21,2,1,1,,,,,,,
Agricore United,2002,Provincial,Saskatchewan,471,Grain Elevator Industry,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Agricore United,2002,Provincial,Saskatchewan,471,Grain Elevator Industry,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore United,2002,Provincial,Saskatchewan,471,Grain Elevator Industry,Other Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore United,2002,Provincial,Alberta,471,Grain Elevator Industry,Overall,Full-Time,59,45,14,,,,3,3,,3,2,1,58,44,14,,,,3,3,,3,2,1
Agricore United,2002,Provincial,Alberta,471,Grain Elevator Industry,Middle and Other Managers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
Agricore United,2002,Provincial,Alberta,471,Grain Elevator Industry,Professionals,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agricore United,2002,Provincial,Alberta,471,Grain Elevator Industry,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,1,1,
Agricore United,2002,Provincial,Alberta,471,Grain Elevator Industry,Supervisors,Full-Time,,,,,,,,,,,,,4,1,3,,,,,,,1,,1
Agricore United,2002,Provincial,Alberta,471,Grain Elevator Industry,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,2,2,,,,,1,1,,,,
Agricore United,2002,Provincial,Alberta,471,Grain Elevator Industry,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Agricore United,2002,Provincial,Alberta,471,Grain Elevator Industry,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,30,26,4,,,,2,2,,,,
Agricore United,2002,Provincial,Alberta,471,Grain Elevator Industry,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore United,2002,Provincial,Alberta,471,Grain Elevator Industry,Clerical Personnel,Full-Time,,,,,,,,,,,,,7,2,5,,,,,,,,,
Agricore United,2002,Provincial,Alberta,471,Grain Elevator Industry,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Agricore United,2002,Provincial,Alberta,471,Grain Elevator Industry,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,5,5,,,,,,,,1,1,
Air Canada,2002,National,Canada,451,Air Transport Industries,Overall,Full-Time,606,364,242,8,5,3,6,2,4,36,20,16,592,354,238,8,5,3,6,2,4,35,19,16
Air Canada,2002,National,Canada,451,Air Transport Industries,Senior Managers,Full-Time,,,,,,,,,,,,,19,16,3,,,,,,,1,1,
Air Canada,2002,National,Canada,451,Air Transport Industries,Middle and Other Managers,Full-Time,,,,,,,,,,,,,237,141,96,,,,1,,1,16,7,9
Air Canada,2002,National,Canada,451,Air Transport Industries,Professionals,Full-Time,,,,,,,,,,,,,48,29,19,1,,1,1,,1,5,4,1
Air Canada,2002,National,Canada,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,91,78,13,1,1,,1,1,,,,
Air Canada,2002,National,Canada,451,Air Transport Industries,Supervisors,Full-Time,,,,,,,,,,,,,42,22,20,1,,1,,,,4,3,1
Air Canada,2002,National,Canada,451,Air Transport Industries,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,24,22,2,,,,,,,4,4,
Air Canada,2002,National,Canada,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,46,11,35,1,1,,1,,1,1,,1
Air Canada,2002,National,Canada,451,Air Transport Industries,Clerical Personnel,Full-Time,,,,,,,,,,,,,68,19,49,2,1,1,1,,1,4,,4
Air Canada,2002,National,Canada,451,Air Transport Industries,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,11,10,1,2,2,,1,1,,,,
Air Canada,2002,National,Canada,451,Air Transport Industries,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,6,6,,,,,,,,,,
Air Canada,2002,National,Canada,451,Air Transport Industries,Overall,Part-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Air Canada,2002,National,Canada,451,Air Transport Industries,Supervisors,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Air Canada,2002,Provincial,Ontario,451,Air Transport Industries,Overall,Full-Time,171,113,58,2,2,,1,1,,10,4,6,166,110,56,2,2,,1,1,,10,4,6
Air Canada,2002,Provincial,Ontario,451,Air Transport Industries,Senior Managers,Full-Time,,,,,,,,,,,,,8,7,1,,,,,,,,,
Air Canada,2002,Provincial,Ontario,451,Air Transport Industries,Middle and Other Managers,Full-Time,,,,,,,,,,,,,47,31,16,,,,,,,6,3,3
Air Canada,2002,Provincial,Ontario,451,Air Transport Industries,Professionals,Full-Time,,,,,,,,,,,,,4,3,1,,,,,,,,,
Air Canada,2002,Provincial,Ontario,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,49,48,1,1,1,,,,,,,
Air Canada,2002,Provincial,Ontario,451,Air Transport Industries,Supervisors,Full-Time,,,,,,,,,,,,,28,12,16,,,,,,,2,1,1
Air Canada,2002,Provincial,Ontario,451,Air Transport Industries,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
